"date","group","bat_flying","bat_roosting","dyad","flight_time","n_inquiry","n_response","sri","kinship","flying.sex","roosting.sex","dyad.sex","udyad.sex","year"
"2021-07-02","2021_7","bat982000359237615","bat982126051278504","bat982000359237615_bat982126051278504",300,92,2,0.619047619047619,0,"male","female","male-->female","mixed-sex","2021"
"2021-07-04","2021_7","bat982000359237615","bat982126051278504","bat982000359237615_bat982126051278504",300,108,179,0.619047619047619,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-30","2021_7","bat982126051278564","bat982126051278504","bat982126051278504_bat982126051278564",300,116,448,0.863636363636364,0.5,"female","female","female-->female","female-female","2021"
"2021-07-04","2021_7","bat982126052945896","bat982126051278504","bat982126051278504_bat982126052945896",300,95,25,0.634146341463415,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-30","2021_7","bat982126058484305","bat982126051278504","bat982126051278504_bat982126058484305",300,117,74,0.822222222222222,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-21","2021_9","bat982126058484263","bat982126051278521","bat982126051278521_bat982126058484263",300,59,342,0.717391304347826,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-26","2021_9","bat982126058484263","bat982126051278521","bat982126051278521_bat982126058484263",300,73,0,0.717391304347826,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-30","2021_9","bat982126058484300","bat982126051278521","bat982126051278521_bat982126058484300",170,1,15,0.592592592592593,0.5,"female","female","female-->female","female-female","2021"
"2021-07-03","2021_9","bat982126058484300","bat982126051278521","bat982126051278521_bat982126058484300",300,20,0,0.592592592592593,0.5,"female","female","female-->female","female-female","2021"
"2021-06-25","2021_9","bat982126058484315","bat982126051278521","bat982126051278521_bat982126058484315",58,24,8,0.488372093023256,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-26","2021_9","bat982126058484315","bat982126051278521","bat982126051278521_bat982126058484315",232,97,0,0.488372093023256,0,"male","female","male-->female","mixed-sex","2021"
"2021-07-01","2021_10","bat900200000206430","bat982126051278540","bat900200000206430_bat982126051278540",300,95,4,0.571428571428571,0,"female","female","female-->female","female-female","2021"
"2021-07-03","2021_10","bat982126052945921","bat982126051278540","bat982126051278540_bat982126052945921",300,53,61,0.46031746031746,0.5,"female","female","female-->female","female-female","2021"
"2021-06-28","2021_10","bat982126057845238","bat982126051278540","bat982126051278540_bat982126057845238",300,128,175,0.553846153846154,NA,"male","female","male-->female","mixed-sex","2021"
"2021-06-28","2021_10","bat982126058484318","bat982126051278540","bat982126051278540_bat982126058484318",300,72,33,0.647058823529412,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-24","2021_5","bat982126058484290","bat982126051278549","bat982126051278549_bat982126058484290",300,44,0,0.707317073170732,0.25,"female","female","female-->female","female-female","2021"
"2021-06-30","2021_5","bat982126058484290","bat982126051278549","bat982126051278549_bat982126058484290",44,2,9,0.707317073170732,0.25,"female","female","female-->female","female-female","2021"
"2021-07-04","2021_5","bat982126058484290","bat982126051278549","bat982126051278549_bat982126058484290",300,68,0,0.707317073170732,0.25,"female","female","female-->female","female-female","2021"
"2021-06-23","2021_7","bat982000359237615","bat982126051278564","bat982000359237615_bat982126051278564",300,92,3,0.619047619047619,0.5,"male","female","male-->female","mixed-sex","2021"
"2021-07-02","2021_7","bat982126051278504","bat982126051278564","bat982126051278504_bat982126051278564",360,203,0,0.863636363636364,0.5,"female","female","female-->female","female-female","2021"
"2021-06-23","2021_7","bat982126052945896","bat982126051278564","bat982126051278564_bat982126052945896",300,103,0,0.634146341463415,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-30","2021_7","bat982126052945896","bat982126051278564","bat982126051278564_bat982126052945896",300,106,38,0.634146341463415,0,"male","female","male-->female","mixed-sex","2021"
"2021-07-02","2021_7","bat982126052945896","bat982126051278564","bat982126051278564_bat982126052945896",300,108,0,0.634146341463415,0,"male","female","male-->female","mixed-sex","2021"
"2021-07-04","2021_7","bat982126052945896","bat982126051278564","bat982126051278564_bat982126052945896",300,126,0,0.634146341463415,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-26","2021_7","bat982126058484305","bat982126051278564","bat982126051278564_bat982126058484305",300,129,0,0.822222222222222,0.5,"male","female","male-->female","mixed-sex","2021"
"2021-07-04","2021_7","bat982126058484305","bat982126051278564","bat982126051278564_bat982126058484305",300,131,0,0.822222222222222,0.5,"male","female","male-->female","mixed-sex","2021"
"2021-06-26","2021_7","bat982000359237615","bat982126052945896","bat982000359237615_bat982126052945896",300,103,0,0.962962962962963,0,"male","male","male-->male","male-male","2021"
"2021-06-30","2021_7","bat982000359237615","bat982126052945896","bat982000359237615_bat982126052945896",300,117,1,0.962962962962963,0,"male","male","male-->male","male-male","2021"
"2021-06-23","2021_7","bat982126051278504","bat982126052945896","bat982126051278504_bat982126052945896",300,167,0,0.634146341463415,0,"female","male","female-->male","mixed-sex","2021"
"2021-07-02","2021_7","bat982126051278504","bat982126052945896","bat982126051278504_bat982126052945896",300,52,0,0.634146341463415,0,"female","male","female-->male","mixed-sex","2021"
"2021-07-04","2021_7","bat982126051278504","bat982126052945896","bat982126051278504_bat982126052945896",300,155,0,0.634146341463415,0,"female","male","female-->male","mixed-sex","2021"
"2021-07-02","2021_7","bat982126051278564","bat982126052945896","bat982126051278564_bat982126052945896",300,112,0,0.634146341463415,0,"female","male","female-->male","mixed-sex","2021"
"2021-06-23","2021_7","bat982126058484305","bat982126052945896","bat982126052945896_bat982126058484305",300,78,1,0.634146341463415,0,"male","male","male-->male","male-male","2021"
"2021-06-28","2021_10","bat900200000206430","bat982126052945921","bat900200000206430_bat982126052945921",300,114,37,0.82,0,"female","female","female-->female","female-female","2021"
"2021-07-01","2021_10","bat900200000206430","bat982126052945921","bat900200000206430_bat982126052945921",300,92,61,0.82,0,"female","female","female-->female","female-female","2021"
"2021-06-22","2021_10","bat982126051278540","bat982126052945921","bat982126051278540_bat982126052945921",300,9,6,0.46031746031746,0.5,"female","female","female-->female","female-female","2021"
"2021-07-03","2021_10","bat982126051278540","bat982126052945921","bat982126051278540_bat982126052945921",320,37,22,0.46031746031746,0.5,"female","female","female-->female","female-female","2021"
"2021-06-28","2021_10","bat982126057845238","bat982126052945921","bat982126052945921_bat982126057845238",300,132,0,0.823529411764706,NA,"male","female","male-->female","mixed-sex","2021"
"2021-07-01","2021_10","bat982126057845238","bat982126052945921","bat982126052945921_bat982126057845238",300,120,6,0.823529411764706,NA,"male","female","male-->female","mixed-sex","2021"
"2021-06-22","2021_10","bat982126058484318","bat982126052945921","bat982126052945921_bat982126058484318",300,84,117,0.652173913043478,0,"male","female","male-->female","mixed-sex","2021"
"2021-07-03","2021_6","bat900200000279470","bat982126057845067","bat900200000279470_bat982126057845067",167,12,25,0.5625,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-22","2021_6","bat900200000279506","bat982126057845067","bat900200000279506_bat982126057845067",240,12,172,0.545454545454545,0,"female","female","female-->female","female-female","2021"
"2021-06-30","2021_6","bat900200000279506","bat982126057845067","bat900200000279506_bat982126057845067",300,6,750,0.545454545454545,0,"female","female","female-->female","female-female","2021"
"2021-07-03","2021_6","bat900200000279517","bat982126057845067","bat900200000279517_bat982126057845067",300,45,327,0.93939393939394,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-30","2021_6","bat982126051278470","bat982126057845067","bat982126051278470_bat982126057845067",240,28,255,0.84375,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-25","2021_2","bat982126057845204","bat982126057845162","bat982126057845162_bat982126057845204",300,116,558,0.777777777777778,0.25,"male","male","male-->male","male-male","2021"
"2021-07-04","2021_2","bat982126057845204","bat982126057845162","bat982126057845162_bat982126057845204",300,139,494,0.777777777777778,0.25,"male","male","male-->male","male-male","2021"
"2021-06-25","2021_2","bat982126057845205","bat982126057845162","bat982126057845162_bat982126057845205",300,48,579,0.84375,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-07-04","2021_2","bat982126057845205","bat982126057845162","bat982126057845162_bat982126057845205",300,80,418,0.84375,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-07-02","2021_2","bat982126058484254","bat982126057845162","bat982126057845162_bat982126058484254",300,29,242,0.297297297297297,0,"male","male","male-->male","male-male","2021"
"2021-07-02","2021_2","bat982126058484287","bat982126057845162","bat982126057845162_bat982126058484287",300,25,280,0.254901960784314,0,"female","male","female-->male","mixed-sex","2021"
"2021-06-25","2021_2","bat982126057845162","bat982126057845204","bat982126057845162_bat982126057845204",300,124,859,0.777777777777778,0.25,"male","male","male-->male","male-male","2021"
"2021-07-04","2021_2","bat982126057845162","bat982126057845204","bat982126057845162_bat982126057845204",300,178,597,0.777777777777778,0.25,"male","male","male-->male","male-male","2021"
"2021-06-25","2021_2","bat982126057845205","bat982126057845204","bat982126057845204_bat982126057845205",63,24,92,0.8,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-07-04","2021_2","bat982126058484254","bat982126057845204","bat982126057845204_bat982126058484254",300,43,304,0.3,0,"male","male","male-->male","male-male","2021"
"2021-06-25","2021_2","bat982126057845162","bat982126057845205","bat982126057845162_bat982126057845205",300,120,259,0.84375,0.5,"male","female","male-->female","mixed-sex","2021"
"2021-07-04","2021_2","bat982126057845162","bat982126057845205","bat982126057845162_bat982126057845205",301,166,283,0.84375,0.5,"male","female","male-->female","mixed-sex","2021"
"2021-06-25","2021_2","bat982126057845204","bat982126057845205","bat982126057845204_bat982126057845205",300,133,229,0.8,0.5,"male","female","male-->female","mixed-sex","2021"
"2021-07-04","2021_2","bat982126058484254","bat982126057845205","bat982126057845205_bat982126058484254",300,82,244,0.236842105263158,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-26","2021_6","bat900200000279470","bat982126057845225","bat900200000279470_bat982126057845225",300,41,61,0.586206896551724,0,"male","male","male-->male","male-male","2021"
"2021-06-28","2021_6","bat900200000279506","bat982126057845225","bat900200000279506_bat982126057845225",300,27,20,0.516129032258065,0,"female","male","female-->male","mixed-sex","2021"
"2021-07-03","2021_6","bat900200000279506","bat982126057845225","bat900200000279506_bat982126057845225",300,45,0,0.516129032258065,0,"female","male","female-->male","mixed-sex","2021"
"2021-06-26","2021_6","bat900200000279517","bat982126057845225","bat900200000279517_bat982126057845225",300,35,59,0.818181818181818,0,"male","male","male-->male","male-male","2021"
"2021-06-22","2021_6","bat982126051278470","bat982126057845225","bat982126051278470_bat982126057845225",300,52,5,0.833333333333333,0,"male","male","male-->male","male-male","2021"
"2021-06-22","2021_6","bat982126057845067","bat982126057845225","bat982126057845067_bat982126057845225",300,29,63,0.8125,0,"female","male","female-->male","mixed-sex","2021"
"2021-07-03","2021_10","bat900200000206430","bat982126057845238","bat900200000206430_bat982126057845238",300,85,401,0.923076923076923,NA,"female","male","female-->male","mixed-sex","2021"
"2021-06-28","2021_10","bat982126051278540","bat982126057845238","bat982126051278540_bat982126057845238",300,25,0,0.553846153846154,NA,"female","male","female-->male","mixed-sex","2021"
"2021-07-01","2021_10","bat982126051278540","bat982126057845238","bat982126051278540_bat982126057845238",300,25,474,0.553846153846154,NA,"female","male","female-->male","mixed-sex","2021"
"2021-06-22","2021_10","bat982126052945921","bat982126057845238","bat982126052945921_bat982126057845238",300,31,99,0.823529411764706,NA,"female","male","female-->male","mixed-sex","2021"
"2021-07-03","2021_10","bat982126052945921","bat982126057845238","bat982126052945921_bat982126057845238",300,61,223,0.823529411764706,NA,"female","male","female-->male","mixed-sex","2021"
"2021-06-28","2021_10","bat982126058484318","bat982126057845238","bat982126057845238_bat982126058484318",300,97,2,0.666666666666667,NA,"male","male","male-->male","male-male","2021"
"2021-06-29","2021_2","bat900200000206691","bat982126058484254","bat900200000206691_bat982126058484254",300,88,61,0.354838709677419,0,"male","male","male-->male","male-male","2021"
"2021-07-04","2021_2","bat982126057845204","bat982126058484254","bat982126057845204_bat982126058484254",300,125,467,0.3,0,"male","male","male-->male","male-male","2021"
"2021-07-04","2021_2","bat982126057845205","bat982126058484254","bat982126057845205_bat982126058484254",300,90,497,0.236842105263158,0,"female","male","female-->male","mixed-sex","2021"
"2021-06-29","2021_2","bat982126058484287","bat982126058484254","bat982126058484254_bat982126058484287",300,66,375,0.485714285714286,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-06-25","2021_9","bat982126051278521","bat982126058484263","bat982126051278521_bat982126058484263",300,53,0,0.717391304347826,0,"female","male","female-->male","mixed-sex","2021"
"2021-06-26","2021_9","bat982126051278521","bat982126058484263","bat982126051278521_bat982126058484263",300,2,0,0.717391304347826,0,"female","male","female-->male","mixed-sex","2021"
"2021-06-26","2021_9","bat982126058484300","bat982126058484263","bat982126058484263_bat982126058484300",300,20,0,0.6875,0,"female","male","female-->male","mixed-sex","2021"
"2021-07-03","2021_9","bat982126058484300","bat982126058484263","bat982126058484263_bat982126058484300",300,15,0,0.6875,0,"female","male","female-->male","mixed-sex","2021"
"2021-06-21","2021_9","bat982126058484315","bat982126058484263","bat982126058484263_bat982126058484315",300,89,0,0.594594594594595,0,"male","male","male-->male","male-male","2021"
"2021-06-30","2021_9","bat982126058484315","bat982126058484263","bat982126058484263_bat982126058484315",300,138,30,0.594594594594595,0,"male","male","male-->male","male-male","2021"
"2021-07-03","2021_9","bat982126058484315","bat982126058484263","bat982126058484263_bat982126058484315",300,141,0,0.594594594594595,0,"male","male","male-->male","male-male","2021"
"2021-06-29","2021_2","bat900200000206691","bat982126058484287","bat900200000206691_bat982126058484287",260,92,69,0.657142857142857,0.5,"male","female","male-->female","mixed-sex","2021"
"2021-07-02","2021_2","bat982126057845162","bat982126058484287","bat982126057845162_bat982126058484287",58,155,0,0.254901960784314,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-29","2021_2","bat982126058484254","bat982126058484287","bat982126058484254_bat982126058484287",300,58,4,0.485714285714286,0.5,"male","female","male-->female","mixed-sex","2021"
"2021-07-02","2021_2","bat982126058484254","bat982126058484287","bat982126058484254_bat982126058484287",84,29,2,0.485714285714286,0.5,"male","female","male-->female","mixed-sex","2021"
"2021-06-24","2021_5","bat900200000279415","bat982126058484290","bat900200000279415_bat982126058484290",185,12,0,0.666666666666667,0.5,"female","female","female-->female","female-female","2021"
"2021-06-24","2021_5","bat982126051278549","bat982126058484290","bat982126051278549_bat982126058484290",300,2,1,0.707317073170732,0.25,"female","female","female-->female","female-female","2021"
"2021-06-30","2021_5","bat982126051278549","bat982126058484290","bat982126051278549_bat982126058484290",300,2,28,0.707317073170732,0.25,"female","female","female-->female","female-female","2021"
"2021-06-24","2021_1","bat900200000279533","bat982126058484291","bat900200000279533_bat982126058484291",300,94,601,0.5,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-28","2021_1","bat900200000279533","bat982126058484291","bat900200000279533_bat982126058484291",300,85,322,0.5,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-28","2021_1","bat982126058484331","bat982126058484291","bat982126058484291_bat982126058484331",300,110,509,0.475,0,"female","female","female-->female","female-female","2021"
"2021-06-26","2021_11","bat982126058484302","bat982126058484299","bat982126058484299_bat982126058484302",300,67,643,0.605263157894737,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-06-30","2021_11","bat982126058484302","bat982126058484299","bat982126058484299_bat982126058484302",300,69,519,0.605263157894737,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-06-21","2021_9","bat982126051278521","bat982126058484300","bat982126051278521_bat982126058484300",83,24,11,0.592592592592593,0.5,"female","female","female-->female","female-female","2021"
"2021-07-03","2021_9","bat982126051278521","bat982126058484300","bat982126051278521_bat982126058484300",300,11,1,0.592592592592593,0.5,"female","female","female-->female","female-female","2021"
"2021-06-25","2021_9","bat982126058484263","bat982126058484300","bat982126058484263_bat982126058484300",169,34,0,0.6875,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-30","2021_9","bat982126058484263","bat982126058484300","bat982126058484263_bat982126058484300",160,25,37,0.6875,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-25","2021_9","bat982126058484315","bat982126058484300","bat982126058484300_bat982126058484315",300,64,0,0.5,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-26","2021_9","bat982126058484315","bat982126058484300","bat982126058484300_bat982126058484315",300,88,59,0.5,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-26","2021_11","bat982126058484299","bat982126058484302","bat982126058484299_bat982126058484302",300,78,0,0.605263157894737,0.5,"male","female","male-->female","mixed-sex","2021"
"2021-06-30","2021_11","bat982126058484299","bat982126058484302","bat982126058484299_bat982126058484302",300,41,38,0.605263157894737,0.5,"male","female","male-->female","mixed-sex","2021"
"2021-07-02","2021_7","bat982000359237615","bat982126058484305","bat982000359237615_bat982126058484305",300,126,16,0.658536585365854,0.25,"male","male","male-->male","male-male","2021"
"2021-07-04","2021_7","bat982000359237615","bat982126058484305","bat982000359237615_bat982126058484305",300,130,151,0.658536585365854,0.25,"male","male","male-->male","male-male","2021"
"2021-06-23","2021_7","bat982126051278504","bat982126058484305","bat982126051278504_bat982126058484305",300,125,32,0.822222222222222,0,"female","male","female-->male","mixed-sex","2021"
"2021-06-23","2021_7","bat982126051278564","bat982126058484305","bat982126051278564_bat982126058484305",300,43,188,0.822222222222222,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-07-04","2021_7","bat982126051278564","bat982126058484305","bat982126051278564_bat982126058484305",300,96,176,0.822222222222222,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-06-30","2021_7","bat982126052945896","bat982126058484305","bat982126052945896_bat982126058484305",300,124,8,0.634146341463415,0,"male","male","male-->male","male-male","2021"
"2021-06-24","2021_3","bat900200000279490","bat982126058484312","bat900200000279490_bat982126058484312",90,21,0,1,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-07-02","2021_3","bat900200000279490","bat982126058484312","bat900200000279490_bat982126058484312",300,33,0,1,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-06-28","2021_3","bat982126058484334","bat982126058484312","bat982126058484312_bat982126058484334",42,26,0,0.870967741935484,0.25,"male","male","male-->male","male-male","2021"
"2021-07-02","2021_3","bat982126058484334","bat982126058484312","bat982126058484312_bat982126058484334",300,112,0,0.870967741935484,0.25,"male","male","male-->male","male-male","2021"
"2021-06-23","2021_3","bat982126058484346","bat982126058484312","bat982126058484312_bat982126058484346",76,36,22,0.757575757575758,0.25,"female","male","female-->male","mixed-sex","2021"
"2021-06-24","2021_3","bat982126058484346","bat982126058484312","bat982126058484312_bat982126058484346",300,83,1,0.757575757575758,0.25,"female","male","female-->male","mixed-sex","2021"
"2021-06-25","2021_9","bat982126051278521","bat982126058484315","bat982126051278521_bat982126058484315",300,57,249,0.488372093023256,0,"female","male","female-->male","mixed-sex","2021"
"2021-06-26","2021_9","bat982126051278521","bat982126058484315","bat982126051278521_bat982126058484315",300,9,35,0.488372093023256,0,"female","male","female-->male","mixed-sex","2021"
"2021-06-26","2021_9","bat982126058484263","bat982126058484315","bat982126058484263_bat982126058484315",300,64,242,0.594594594594595,0,"male","male","male-->male","male-male","2021"
"2021-06-30","2021_9","bat982126058484263","bat982126058484315","bat982126058484263_bat982126058484315",300,26,160,0.594594594594595,0,"male","male","male-->male","male-male","2021"
"2021-06-21","2021_9","bat982126058484300","bat982126058484315","bat982126058484300_bat982126058484315",283,108,37,0.5,0,"female","male","female-->male","mixed-sex","2021"
"2021-06-28","2021_10","bat900200000206430","bat982126058484318","bat900200000206430_bat982126058484318",300,63,0,0.66,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-07-03","2021_10","bat900200000206430","bat982126058484318","bat900200000206430_bat982126058484318",300,72,25,0.66,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-06-22","2021_10","bat982126051278540","bat982126058484318","bat982126051278540_bat982126058484318",300,10,0,0.647058823529412,0,"female","male","female-->male","mixed-sex","2021"
"2021-07-01","2021_10","bat982126052945921","bat982126058484318","bat982126052945921_bat982126058484318",300,61,26,0.652173913043478,0,"female","male","female-->male","mixed-sex","2021"
"2021-06-22","2021_10","bat982126057845238","bat982126058484318","bat982126057845238_bat982126058484318",165,75,35,0.666666666666667,NA,"male","male","male-->male","male-male","2021"
"2021-07-03","2021_10","bat982126057845238","bat982126058484318","bat982126057845238_bat982126058484318",300,125,51,0.666666666666667,NA,"male","male","male-->male","male-male","2021"
"2021-06-28","2021_1","bat900200000279533","bat982126058484331","bat900200000279533_bat982126058484331",300,91,94,0.973684210526316,0,"male","female","male-->female","mixed-sex","2021"
"2021-07-01","2021_1","bat900200000279533","bat982126058484331","bat900200000279533_bat982126058484331",300,98,0,0.973684210526316,0,"male","female","male-->female","mixed-sex","2021"
"2021-07-01","2021_1","bat982126058484337","bat982126058484331","bat982126058484331_bat982126058484337",300,87,215,0.621621621621622,0.5,"female","female","female-->female","female-female","2021"
"2021-06-23","2021_3","bat900200000279490","bat982126058484334","bat900200000279490_bat982126058484334",300,89,517,0.870967741935484,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-06-28","2021_3","bat900200000279490","bat982126058484334","bat900200000279490_bat982126058484334",315,30,0,0.870967741935484,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-06-23","2021_3","bat982126058484312","bat982126058484334","bat982126058484312_bat982126058484334",300,89,295,0.870967741935484,0.25,"male","male","male-->male","male-male","2021"
"2021-06-28","2021_3","bat982126058484312","bat982126058484334","bat982126058484312_bat982126058484334",300,110,3,0.870967741935484,0.25,"male","male","male-->male","male-male","2021"
"2021-06-24","2021_3","bat982126058484346","bat982126058484334","bat982126058484334_bat982126058484346",300,53,285,0.806451612903226,0.5,"female","male","female-->male","mixed-sex","2021"
"2021-07-01","2021_1","bat900200000279533","bat982126058484337","bat900200000279533_bat982126058484337",300,107,336,0.605263157894737,0,"male","female","male-->female","mixed-sex","2021"
"2021-06-28","2021_1","bat982126058484331","bat982126058484337","bat982126058484331_bat982126058484337",260,81,3,0.621621621621622,0.5,"female","female","female-->female","female-female","2021"
"2021-06-24","2021_3","bat900200000279490","bat982126058484346","bat900200000279490_bat982126058484346",300,50,55,0.757575757575758,0.5,"female","female","female-->female","female-female","2021"
"2021-06-28","2021_3","bat900200000279490","bat982126058484346","bat900200000279490_bat982126058484346",300,32,0,0.757575757575758,0.5,"female","female","female-->female","female-female","2021"
"2021-06-23","2021_3","bat982126058484312","bat982126058484346","bat982126058484312_bat982126058484346",300,109,33,0.757575757575758,0.25,"male","female","male-->female","mixed-sex","2021"
"2021-06-28","2021_3","bat982126058484312","bat982126058484346","bat982126058484312_bat982126058484346",300,147,0,0.757575757575758,0.25,"male","female","male-->female","mixed-sex","2021"
"2021-06-24","2021_3","bat982126058484334","bat982126058484346","bat982126058484334_bat982126058484346",297,169,258,0.806451612903226,0.5,"male","female","male-->female","mixed-sex","2021"
"2021-07-02","2021_3","bat982126058484334","bat982126058484346","bat982126058484334_bat982126058484346",173,8,0,0.806451612903226,0.5,"male","female","male-->female","mixed-sex","2021"
"2022-07-03","2022_5","bat982126058484260","bat900200000279415","bat900200000279415_bat982126058484260",300,85,0,0.0980392156862745,0,"female","female","female-->female","female-female","2022"
"2022-07-03","2022_6","bat982126057845225","bat982126057845067","bat982126057845067_bat982126057845225",300,50,0,0.8125,0,"male","female","male-->female","mixed-sex","2022"
"2022-07-03","2022_5","bat900200000279415","bat982126058484301","bat900200000279415_bat982126058484301",300,54,6,0.511627906976744,NA,"female","female","female-->female","female-female","2022"
"2022-07-03","2022_5","bat982126058484260","bat982126051278549","bat982126051278549_bat982126058484260",300,68,0,0.0769230769230769,0,"female","female","female-->female","female-female","2022"
"2022-07-03","2022_6","bat900200000279517","bat982126057845225","bat900200000279517_bat982126057845225",300,11,244,0.818181818181818,0,"male","male","male-->male","male-male","2022"
"2022-07-03","2022_6","bat982126057845067","bat982126051278470","bat982126051278470_bat982126057845067",300,1,0,0.84375,0,"female","male","female-->male","mixed-sex","2022"
"2022-07-04","2022_10","bat982126057845238","bat982126052945921","bat982126052945921_bat982126057845238",300,93,0,0.823529411764706,NA,"male","female","male-->female","mixed-sex","2022"
"2022-07-04","2022_3","bat900200000279490","bat982126058484312","bat900200000279490_bat982126058484312",300,73,540,1,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-07-04","2022_10","bat982126052945921","bat982126057845238","bat982126052945921_bat982126057845238",300,107,355,0.823529411764706,NA,"female","male","female-->male","mixed-sex","2022"
"2022-07-04","2022_3","bat982126058484312","bat900200000279490","bat900200000279490_bat982126058484312",300,82,15,1,0.5,"male","female","male-->female","mixed-sex","2022"
"2022-07-04","2022_10","bat982126057846246","bat982126052945921","bat982126052945921_bat982126057846246",300,107,0,0.355555555555556,NA,"male","female","male-->female","mixed-sex","2022"
"2022-07-04","2022_10","bat900200000206430","bat982126057845238","bat900200000206430_bat982126057845238",300,77,0,0.923076923076923,NA,"female","male","female-->male","mixed-sex","2022"
"2022-07-04","2022_10","bat982126057846246","bat900200000206430","bat900200000206430_bat982126057846246",300,72,0,0.333333333333333,NA,"male","female","male-->female","mixed-sex","2022"
"2022-07-05","2022_1","bat982126057845181","bat900200000279533","bat900200000279533_bat982126057845181",300,128,57,0.35,0,"female","male","female-->male","mixed-sex","2022"
"2022-07-05","2022_1","bat900200000279533","bat982126057845181","bat900200000279533_bat982126057845181",300,69,176,0.35,0,"male","female","male-->female","mixed-sex","2022"
"2022-07-05","2022_2","bat982126058484287","bat900200000206691","bat900200000206691_bat982126058484287",300,63,0,0.657142857142857,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-07-05","2022_1","bat982126057845181","bat982126058484331","bat982126057845181_bat982126058484331",300,147,95,0.358974358974359,0.25,"female","female","female-->female","female-female","2022"
"2022-07-05","2022_1","bat982126058484331","bat982126058484296","bat982126058484296_bat982126058484331",300,152,3,0.236842105263158,NA,"female","female","female-->female","female-female","2022"
"2022-07-05","2022_2","bat982126058484287","bat982126057846241","bat982126057846241_bat982126058484287",300,80,89,0.264705882352941,NA,"female","male","female-->male","mixed-sex","2022"
"2022-07-05","2022_1","bat982126058484296","bat982126058484331","bat982126058484296_bat982126058484331",300,162,9,0.236842105263158,NA,"female","female","female-->female","female-female","2022"
"2022-07-05","2022_2","bat900200000206691","bat982126058484287","bat900200000206691_bat982126058484287",300,64,0,0.657142857142857,0.5,"male","female","male-->female","mixed-sex","2022"
"2022-07-12","2022_4","bat982126057846209","bat982126057846156","bat982126057846156_bat982126057846209",300,119,12,0.470588235294118,NA,"male","female","male-->female","mixed-sex","2022"
"2022-07-12","2022_3","bat982126058484312","bat982126057846193","bat982126057846193_bat982126058484312",300,90,680,0.483870967741935,NA,"male","male","male-->male","male-male","2022"
"2022-07-12","2022_11","bat982126058484302","bat982126057846231","bat982126057846231_bat982126058484302",134,53,0,0.473684210526316,NA,"female","female","female-->female","female-female","2022"
"2022-07-12","2022_3","bat900200000279490","bat982126058484334","bat900200000279490_bat982126058484334",300,50,278,0.870967741935484,0.5,"female","male","female-->male","mixed-sex","2022"
"2022-07-12","2022_3","bat982126057846193","bat982126058484346","bat982126057846193_bat982126058484346",145,16,3,0.466666666666667,NA,"male","female","male-->female","mixed-sex","2022"
"2022-07-12","2022_4","bat982126057846156","bat982126057846209","bat982126057846156_bat982126057846209",300,150,312,0.470588235294118,NA,"female","male","female-->male","mixed-sex","2022"
"2022-07-12","2022_3","bat982126058484346","bat900200000279490","bat900200000279490_bat982126058484346",300,57,1,0.757575757575758,0.5,"female","female","female-->female","female-female","2022"
"2022-07-12","2022_11","bat982126057846231","bat982126058484302","bat982126057846231_bat982126058484302",300,84,0,0.473684210526316,NA,"female","female","female-->female","female-female","2022"
"2022-07-12","2022_3","bat982126058484346","bat982126058484312","bat982126058484312_bat982126058484346",300,86,0,0.757575757575758,0.25,"female","male","female-->male","mixed-sex","2022"
